Li_frac,avg_electronegativity,avg_atomic_mass,avg_atomic_radius,avg_row,avg_col,num_elements,formula,sigma,log_sigma
0.06077348066298342,2.8471823204419895,35.14783299447513,0.8232044198895028,2.596685082872928,13.591160220994475,5,Li1.1Hf1.9Sc0.1P3O12,2.45e-05,-4.610416957817733
0.06077348066298342,2.846685082872928,35.866126298342536,0.8240331491712707,2.607734806629834,13.591160220994475,5,Li1.1Lu0.1Hf1.9P3O12,5.88e-05,-4.230311336961931
0.06077348066298342,2.872375690607735,21.43602636464088,0.8074585635359115,2.386740331491713,13.591160220994475,5,Li1.1Sc0.1Ti1.9P3O12,0.000158,-3.801171456522789
0.06077348066298342,2.8737569060773485,21.33672043425414,0.8055248618784531,2.3812154696132595,13.646408839779005,5,Li1.1Ti1.9Al0.1P3O12,3e-05,-4.522
0.06077348066298342,2.874033149171271,21.474922430939223,0.806353591160221,2.386740331491713,13.607734806629834,5,Li1.1Ti1.9Cr0.1P3O12,0.00026,-3.5850266520291822
0.06077348066298342,2.874972375690608,21.4961870718232,0.806353591160221,2.386740331491713,13.61878453038674,5,Li1.1Ti1.9Fe0.1P3O12,0.00063,-3.2006594505464183
0.06077348066298342,2.8464088397790057,35.390650331491706,0.8243093922651933,2.6022099447513813,13.591160220994475,5,Li1.1Y0.1Hf1.9P3O12,9.18e-05,-4.037
0.18109111682376464,2.5207083690374184,21.91430534133105,0.9534704370179947,2.4810054270208513,10.283347614967154,4,Li1.268Mg0.1Ti1.634O4,1.73e-08,-7.761953896871205
0.06593406593406594,2.91021978021978,23.592944709890112,0.7934065934065935,2.3736263736263736,14.615384615384615,5,Li1.2Al0.2Ge1.8P3O12,6.385000000000001e-05,-4.208116183410695
0.06593406593406594,2.8405494505494504,34.33651131868132,0.8247252747252747,2.582417582417582,13.54945054945055,5,Li1.2Hf1.8Cr0.2P3O12,2.54e-07,-6.595
0.06593406593406594,2.8424175824175824,34.37880692307692,0.8247252747252747,2.582417582417582,13.571428571428571,5,Li1.2Hf1.8Fe0.2P3O12,0.00017,-3.769
0.06593406593406594,2.841868131868132,35.026861868131874,0.8263736263736263,2.5934065934065935,13.626373626373626,5,Li1.2Hf1.8In0.2P3O12,6.8e-05,-4.6384700043360185
0.06593406593406594,2.837252747252747,34.25914661538462,0.8269230769230769,2.582417582417582,13.516483516483516,5,Li1.2Hf1.8Sc0.2P3O12,5.86e-05,-4.232
0.06593406593406594,2.858131868131868,22.3728010989011,0.8159340659340659,2.406593406593407,13.516483516483516,5,Li1.2La0.2Ti1.8P3O12,0.000528,-3.277366077466188
0.06593406593406594,2.836263736263736,35.687839890109885,0.8285714285714285,2.6043956043956045,13.516483516483516,5,Li1.2Lu0.2Hf1.8P3O12,9.79e-05,-4.009108654098432
0.17142857142857143,2.523142857142857,21.96785714285714,0.9542857142857142,2.4857142857142858,10.285714285714285,4,Li1.2Mg0.2Ti1.6O4,4.24e-09,-8.372634143407268
0.06593406593406594,2.860989010989011,21.340388373626375,0.8120879120879121,2.384615384615385,13.516483516483516,5,Li1.2Sc0.2Ti1.8P3O12,0.000246,-3.6090648928966207
0.06593406593406594,2.86521978021978,26.690992882417582,0.8032967032967033,2.4230769230769234,14.12087912087912,5,Li1.2Ta0.9Al1.1P3O12,6.5e-07,-6.187043321678573
0.06593406593406594,2.8895604395604395,22.50402163296703,0.8,2.3736263736263736,14.175824175824175,6,Li1.2Ti0.8Al0.2Ge1P3O12,3e-05,-4.522
0.06593406593406594,2.8637362637362638,21.142867786813188,0.8082417582417583,2.3736263736263736,13.626373626373626,5,Li1.2Ti1.8Al0.2P3O12,0.00338,-2.4710832997223453
0.06593406593406594,2.8642857142857143,21.417753076923077,0.8098901098901099,2.3846153846153846,13.54945054945055,5,Li1.2Ti1.8Cr0.2P3O12,1.83e-05,-4.737
0.06593406593406594,2.8661538461538463,21.460048681318682,0.8098901098901099,2.3846153846153846,13.571428571428571,5,Li1.2Ti1.8Fe0.2P3O12,0.000351,-3.454
0.06593406593406594,2.865934065934066,21.612554175824176,0.8087912087912088,2.3846153846153846,13.626373626373626,5,Li1.2Ti1.8Ga0.2P3O12,0.000162,-3.790484985457369
0.06593406593406594,2.8656043956043957,22.108103626373627,0.8115384615384615,2.395604395604396,13.626373626373626,5,Li1.2Ti1.8In0.2P3O12,0.00039,-3.408935392973501
0.06593406593406594,2.8843956043956043,22.231790863736265,0.8016483516483517,2.3736263736263736,14.065934065934066,6,Li1.2Ti1Al0.2Ge0.8P3O12,3e-05,-4.522
